"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
-0.37763913366582,-0.233903144100782,"Lúcio Vale","pr","PA","141484","outros"
0.0607075994222666,-0.277058117668572,"Lucio Vieira Lima","pmdb","BA"," 94931","pmdb"
0.788913719948227,0.0197887583285534,"Luis Carlos Heinze","pp","RS"," 73483","outros"
-0.226031231953474,-0.102643401886361,"Luis Tibé","ptdob","MG","160510","outros"
0.0155545881645648,0.519971721353234,"Luiza Erundina","psol","SP"," 74784","outros"
-0.239306619127236,-0.204935253728433,"Luiz Carlos Busato","ptb","RS","141485","outros"
0.584166449293172,0.0870246153751339,"Luiz Carlos Hauly","psdb","PR"," 73778","outros"
-0.223989033662259,-0.235541531398229,"Luiz Carlos Ramos","ptn","RJ","178802","outros"
-0.357963174369475,-0.311030753523729,"Luiz Cláudio","pr","RO","178955","outros"
-0.681259935778812,0.488542894381704,"Luiz Couto","pt","PB"," 74041","pt"
-0.154411977331445,-0.289033637211914,"Luiz Fernando Faria","pp","MG","141487","outros"
-0.33140069438388,0.374766970670546,"Luizianne Lins","pt","CE","178866","pt"
0.220974929706297,-0.105518065782531,"Luiz Lauro Filho","psb","SP","178982","outros"
-0.271327875807153,-0.30979891530116,"Luiz Nishimori","pr","PR","162332","outros"
-0.531617569800872,0.316477695940807,"Luiz Sérgio","pt","RJ"," 74688","pt"
-0.32712573370206,-0.121830389736163,"Macedo","pp","CE","178867","outros"
-0.253571064480319,-0.267972556237052,"Magda Mofatto","pr","GO","166402","outros"
-0.278793413493026,-0.0616068192178403,"Mainha","pp","PI","151965","outros"
0.146465496503071,0.185407784947786,"Major Olimpio","solidaried","SP","178826","outros"
0.664315234437199,0.0793200824371528,"Mandetta","dem","MS","160633","outros"
-0.142539224493644,-0.298302572980446,"Manoel Junior","pmdb","PB","141490","pmdb"
0.452004172735975,0.0393441678647554,"Mara Gabrilli","psdb","SP","160565","outros"
0.381144459838168,-0.148346185668744,"Marcelo Aguiar","dem","SP","160660","outros"
